Entity,Code,Day,people_fully_vaccinated_per_hundred
Upper middle income,,2021-02-06,0.02
Upper middle income,,2021-02-07,0.02
Upper middle income,,2021-02-08,0.02
Upper middle income,,2021-02-09,0.02
Upper middle income,,2021-02-10,0.03
Upper middle income,,2021-02-11,0.03
Upper middle income,,2021-02-12,0.05
Upper middle income,,2021-02-13,0.06
Upper middle income,,2021-02-14,0.06
Upper middle income,,2021-02-15,0.07
Upper middle income,,2021-02-16,0.08
Upper middle income,,2021-02-17,0.09
Upper middle income,,2021-02-18,0.11
Upper middle income,,2021-02-19,0.13
Upper middle income,,2021-02-20,0.14
Upper middle income,,2021-02-21,0.15
Upper middle income,,2021-02-22,0.15
Upper middle income,,2021-02-23,0.17
Upper middle income,,2021-02-24,0.19
Upper middle income,,2021-02-25,0.2
Upper middle income,,2021-02-26,0.22
Upper middle income,,2021-02-27,0.23
Upper middle income,,2021-02-28,0.23
Upper middle income,,2021-03-01,0.24
Upper middle income,,2021-03-02,0.29
Upper middle income,,2021-03-03,0.31
Upper middle income,,2021-03-04,0.33
Upper middle income,,2021-03-05,0.34
Upper middle income,,2021-03-06,0.35
Upper middle income,,2021-03-07,0.35
Upper middle income,,2021-03-08,0.36
Upper middle income,,2021-03-09,0.36
Upper middle income,,2021-03-10,0.38
Upper middle income,,2021-03-11,0.4
Upper middle income,,2021-03-12,0.42
Upper middle income,,2021-03-13,0.44
Upper middle income,,2021-03-14,0.44
Upper middle income,,2021-03-15,0.46
Upper middle income,,2021-03-16,0.49
Upper middle income,,2021-03-17,0.54
Upper middle income,,2021-03-18,0.56
Upper middle income,,2021-03-19,0.6
Upper middle income,,2021-03-20,0.62
Upper middle income,,2021-03-21,0.62
Upper middle income,,2021-03-22,0.64
Upper middle income,,2021-03-23,0.68
Upper middle income,,2021-03-24,0.7
Upper middle income,,2021-03-25,0.72
Upper middle income,,2021-03-26,0.75
Upper middle income,,2021-03-27,0.76
Upper middle income,,2021-03-28,0.77
Upper middle income,,2021-03-29,0.84
Upper middle income,,2021-03-30,0.85
Upper middle income,,2021-03-31,0.89
Upper middle income,,2021-04-01,0.92
Upper middle income,,2021-04-02,0.94
Upper middle income,,2021-04-03,0.95
Upper middle income,,2021-04-04,0.97
Upper middle income,,2021-04-05,0.98
Upper middle income,,2021-04-06,1.03
Upper middle income,,2021-04-07,1.07
Upper middle income,,2021-04-08,1.11
Upper middle income,,2021-04-09,1.14
Upper middle income,,2021-04-10,1.18
Upper middle income,,2021-04-11,1.19
Upper middle income,,2021-04-12,1.22
Upper middle income,,2021-04-13,1.28
Upper middle income,,2021-04-14,1.35
Upper middle income,,2021-04-15,1.37
Upper middle income,,2021-04-16,1.39
Upper middle income,,2021-04-17,1.41
Upper middle income,,2021-04-18,1.47
Upper middle income,,2021-04-19,1.51
Upper middle income,,2021-04-20,1.54
Upper middle income,,2021-04-21,1.58
Upper middle income,,2021-04-22,1.63
Upper middle income,,2021-04-23,1.7
Upper middle income,,2021-04-24,1.73
Upper middle income,,2021-04-25,1.75
Upper middle income,,2021-04-26,1.8
Upper middle income,,2021-04-27,1.85
Upper middle income,,2021-04-28,1.93
Upper middle income,,2021-04-29,2
Upper middle income,,2021-04-30,2.05
Upper middle income,,2021-05-01,2.07
Upper middle income,,2021-05-02,2.09
Upper middle income,,2021-05-03,2.12
Upper middle income,,2021-05-04,2.19
Upper middle income,,2021-05-05,2.26
Upper middle income,,2021-05-06,2.31
Upper middle income,,2021-05-07,2.37
Upper middle income,,2021-05-08,2.39
Upper middle income,,2021-05-09,2.4
Upper middle income,,2021-05-10,2.43
Upper middle income,,2021-05-11,2.48
Upper middle income,,2021-05-12,2.54
Upper middle income,,2021-05-13,2.58
Upper middle income,,2021-05-14,2.62
Upper middle income,,2021-05-15,2.65
Upper middle income,,2021-05-16,2.69
Upper middle income,,2021-05-17,2.73
Upper middle income,,2021-05-18,2.8
Upper middle income,,2021-05-19,2.85
Upper middle income,,2021-05-20,2.9
Upper middle income,,2021-05-21,2.94
Upper middle income,,2021-05-22,2.98
Upper middle income,,2021-05-23,3
Upper middle income,,2021-05-24,3.02
Upper middle income,,2021-05-25,3.17
Upper middle income,,2021-05-26,3.2
Upper middle income,,2021-05-27,3.24
Upper middle income,,2021-05-28,3.27
Uruguay,URY,2021-03-27,0.01
Uruguay,URY,2021-03-28,0.01
Uruguay,URY,2021-03-29,0.52
Uruguay,URY,2021-03-30,0.94
Uruguay,URY,2021-03-31,1.45
Uruguay,URY,2021-04-01,1.7
Uruguay,URY,2021-04-02,1.95
Uruguay,URY,2021-04-03,1.96
Uruguay,URY,2021-04-04,1.96
Uruguay,URY,2021-04-05,2.76
Uruguay,URY,2021-04-06,3.37
Uruguay,URY,2021-04-07,4.07
Uruguay,URY,2021-04-08,4.69
Uruguay,URY,2021-04-09,5.46
Uruguay,URY,2021-04-10,5.73
Uruguay,URY,2021-04-11,5.73
Uruguay,URY,2021-04-12,5.93
Uruguay,URY,2021-04-13,6.16
Uruguay,URY,2021-04-14,6.4
Uruguay,URY,2021-04-15,7.29
Uruguay,URY,2021-04-16,8.19
Uruguay,URY,2021-04-17,8.47
Uruguay,URY,2021-04-18,8.48
Uruguay,URY,2021-04-19,9.33
Uruguay,URY,2021-04-20,10.2
Uruguay,URY,2021-04-21,11.14
Uruguay,URY,2021-04-22,12.32
Uruguay,URY,2021-04-23,13.43
Uruguay,URY,2021-04-24,13.8
Uruguay,URY,2021-04-25,13.8
Uruguay,URY,2021-04-26,14.87
Uruguay,URY,2021-04-27,15.95
Uruguay,URY,2021-04-28,17.01
Uruguay,URY,2021-04-29,18.12
Uruguay,URY,2021-04-30,19.24
Uruguay,URY,2021-05-01,19.24
Uruguay,URY,2021-05-02,19.24
Uruguay,URY,2021-05-03,19.82
Uruguay,URY,2021-05-04,20.48
Uruguay,URY,2021-05-05,21.11
Uruguay,URY,2021-05-06,21.89
Uruguay,URY,2021-05-07,22.27
Uruguay,URY,2021-05-08,22.35
Uruguay,URY,2021-05-09,22.38
Uruguay,URY,2021-05-10,23.46
Uruguay,URY,2021-05-11,24.52
Uruguay,URY,2021-05-12,25.32
Uruguay,URY,2021-05-13,26.32
Uruguay,URY,2021-05-14,26.73
Uruguay,URY,2021-05-15,26.94
Uruguay,URY,2021-05-16,27.13
Uruguay,URY,2021-05-17,27.27
Uruguay,URY,2021-05-18,27.48
Uruguay,URY,2021-05-19,27.69
Uruguay,URY,2021-05-20,27.89
Uruguay,URY,2021-05-21,28.03
Uruguay,URY,2021-05-22,28.1
Uruguay,URY,2021-05-23,28.11
Uruguay,URY,2021-05-24,28.25
Uruguay,URY,2021-05-25,28.29
Uruguay,URY,2021-05-26,28.49
Uruguay,URY,2021-05-27,28.61
Uruguay,URY,2021-05-28,28.77
Uzbekistan,UZB,2021-05-10,0.35
Uzbekistan,UZB,2021-05-12,0.57
Uzbekistan,UZB,2021-05-18,0.86
Uzbekistan,UZB,2021-05-23,1.24
Uzbekistan,UZB,2021-05-25,1.32
Vietnam,VNM,2021-04-30,0.01
Vietnam,VNM,2021-05-14,0.02
Vietnam,VNM,2021-05-15,0.02
Vietnam,VNM,2021-05-16,0.02
Vietnam,VNM,2021-05-18,0.03
Vietnam,VNM,2021-05-22,0.03
Vietnam,VNM,2021-05-26,0.03
Wales,,2021-01-03,0
Wales,,2021-01-10,0
Wales,,2021-01-11,0
Wales,,2021-01-12,0
Wales,,2021-01-13,0
Wales,,2021-01-14,0
Wales,,2021-01-17,0.01
Wales,,2021-01-18,0.01
Wales,,2021-01-19,0.01
Wales,,2021-01-20,0.01
Wales,,2021-01-21,0.01
Wales,,2021-01-22,0.01
Wales,,2021-01-23,0.02
Wales,,2021-01-24,0.02
Wales,,2021-01-25,0.02
Wales,,2021-01-26,0.02
Wales,,2021-01-27,0.02
Wales,,2021-01-28,0.02
Wales,,2021-01-29,0.02
Wales,,2021-01-30,0.02
Wales,,2021-01-31,0.03
Wales,,2021-02-01,0.03
Wales,,2021-02-02,0.04
Wales,,2021-02-03,0.04
Wales,,2021-02-04,0.05
Wales,,2021-02-05,0.08
Wales,,2021-02-06,0.08
Wales,,2021-02-07,0.09
Wales,,2021-02-08,0.11
Wales,,2021-02-09,0.12
Wales,,2021-02-10,0.12
Wales,,2021-02-11,0.13
Wales,,2021-02-12,0.13
Wales,,2021-02-13,0.15
Wales,,2021-02-14,0.17
Wales,,2021-02-15,0.23
Wales,,2021-02-16,0.41
Wales,,2021-02-17,0.61
Wales,,2021-02-18,0.81
Wales,,2021-02-19,1.02
Wales,,2021-02-20,1.2
Wales,,2021-02-21,1.36
Wales,,2021-02-22,1.58
Wales,,2021-02-23,1.88
Wales,,2021-02-24,2.22
Wales,,2021-02-25,2.54
Wales,,2021-02-26,2.82
Wales,,2021-02-27,3.06
Wales,,2021-02-28,3.29
Wales,,2021-03-01,3.54
Wales,,2021-03-02,3.96
Wales,,2021-03-03,4.42
Wales,,2021-03-04,4.91
Wales,,2021-03-05,5.33
Wales,,2021-03-06,5.58
Wales,,2021-03-07,5.83
Wales,,2021-03-08,6.09
Wales,,2021-03-09,6.55
Wales,,2021-03-10,7.04
Wales,,2021-03-11,7.53
Wales,,2021-03-12,7.93
Wales,,2021-03-13,8.16
Wales,,2021-03-14,8.38
Wales,,2021-03-15,8.66
Wales,,2021-03-16,9.17
Wales,,2021-03-17,9.66
Wales,,2021-03-18,10.12
Wales,,2021-03-19,10.45
Wales,,2021-03-20,10.75
Wales,,2021-03-21,10.98
Wales,,2021-03-22,11.21
Wales,,2021-03-23,11.63
Wales,,2021-03-24,12.01
Wales,,2021-03-25,12.36
Wales,,2021-03-26,12.71
Wales,,2021-03-27,13.09
Wales,,2021-03-28,13.22
Wales,,2021-03-29,13.45
Wales,,2021-03-30,13.89
Wales,,2021-03-31,14.26
Wales,,2021-04-01,14.58
Wales,,2021-04-02,14.7
Wales,,2021-04-03,14.78
Wales,,2021-04-04,14.83
Wales,,2021-04-05,14.88
Wales,,2021-04-06,15.08
Wales,,2021-04-07,15.37
Wales,,2021-04-08,15.81
Wales,,2021-04-09,16.16
Wales,,2021-04-10,16.66
Wales,,2021-04-11,16.75
Wales,,2021-04-12,17.04
Wales,,2021-04-13,17.42
Wales,,2021-04-14,17.76
Wales,,2021-04-15,18.22
Wales,,2021-04-16,18.68
Wales,,2021-04-17,19.08
Wales,,2021-04-18,19.12
Wales,,2021-04-19,19.38
Wales,,2021-04-20,19.74
Wales,,2021-04-21,20.16
Wales,,2021-04-22,20.73
Wales,,2021-04-23,21.26
Wales,,2021-04-24,21.79
Wales,,2021-04-25,21.87
Wales,,2021-04-26,22.24
Wales,,2021-04-27,22.69
Wales,,2021-04-28,23.24
Wales,,2021-04-29,23.75
Wales,,2021-04-30,24.26
Wales,,2021-05-01,24.41
Wales,,2021-05-02,24.46
Wales,,2021-05-03,24.5
Wales,,2021-05-04,24.84
Wales,,2021-05-05,25.34
Wales,,2021-05-06,25.85
Wales,,2021-05-07,26.36
Wales,,2021-05-08,26.71
Wales,,2021-05-09,26.84
Wales,,2021-05-10,27.1
Wales,,2021-05-11,27.39
Wales,,2021-05-12,27.84
Wales,,2021-05-13,28.28
Wales,,2021-05-14,28.73
Wales,,2021-05-15,29.04
Wales,,2021-05-16,29.1
Wales,,2021-05-17,29.41
Wales,,2021-05-18,29.78
Wales,,2021-05-19,30.21
Wales,,2021-05-20,30.76
Wales,,2021-05-21,31.23
Wales,,2021-05-22,31.74
Wales,,2021-05-23,31.83
Wales,,2021-05-24,32.33
Wales,,2021-05-25,32.91
Wales,,2021-05-26,33.57
Wales,,2021-05-27,34.29
Wallis and Futuna,WLF,2021-04-27,13.23
Wallis and Futuna,WLF,2021-05-04,13.23
Wallis and Futuna,WLF,2021-05-11,13.23
Wallis and Futuna,WLF,2021-05-18,34.27
Wallis and Futuna,WLF,2021-05-25,34.95
World,OWID_WRL,2020-12-27,0
World,OWID_WRL,2020-12-28,0
World,OWID_WRL,2020-12-29,0
World,OWID_WRL,2020-12-30,0
World,OWID_WRL,2020-12-31,0
World,OWID_WRL,2021-01-01,0
World,OWID_WRL,2021-01-02,0
World,OWID_WRL,2021-01-03,0
World,OWID_WRL,2021-01-04,0
World,OWID_WRL,2021-01-05,0
World,OWID_WRL,2021-01-06,0
World,OWID_WRL,2021-01-07,0
World,OWID_WRL,2021-01-08,0
World,OWID_WRL,2021-01-09,0
World,OWID_WRL,2021-01-10,0.01
World,OWID_WRL,2021-01-11,0.01
World,OWID_WRL,2021-01-12,0.01
World,OWID_WRL,2021-01-13,0.01
World,OWID_WRL,2021-01-14,0.03
World,OWID_WRL,2021-01-15,0.03
World,OWID_WRL,2021-01-16,0.03
World,OWID_WRL,2021-01-17,0.03
World,OWID_WRL,2021-01-18,0.04
World,OWID_WRL,2021-01-19,0.05
World,OWID_WRL,2021-01-20,0.05
World,OWID_WRL,2021-01-21,0.06
World,OWID_WRL,2021-01-22,0.06
World,OWID_WRL,2021-01-23,0.07
World,OWID_WRL,2021-01-24,0.08
World,OWID_WRL,2021-01-25,0.08
World,OWID_WRL,2021-01-26,0.09
World,OWID_WRL,2021-01-27,0.1
World,OWID_WRL,2021-01-28,0.11
World,OWID_WRL,2021-01-29,0.12
World,OWID_WRL,2021-01-30,0.13
World,OWID_WRL,2021-01-31,0.14
World,OWID_WRL,2021-02-01,0.15
World,OWID_WRL,2021-02-02,0.16
World,OWID_WRL,2021-02-03,0.17
World,OWID_WRL,2021-02-04,0.19
World,OWID_WRL,2021-02-05,0.2
World,OWID_WRL,2021-02-06,0.21
World,OWID_WRL,2021-02-07,0.23
World,OWID_WRL,2021-02-08,0.24
World,OWID_WRL,2021-02-09,0.25
World,OWID_WRL,2021-02-10,0.27
World,OWID_WRL,2021-02-11,0.29
World,OWID_WRL,2021-02-12,0.31
World,OWID_WRL,2021-02-13,0.33
World,OWID_WRL,2021-02-14,0.35
World,OWID_WRL,2021-02-15,0.36
World,OWID_WRL,2021-02-16,0.38
World,OWID_WRL,2021-02-17,0.4
World,OWID_WRL,2021-02-18,0.42
World,OWID_WRL,2021-02-19,0.45
World,OWID_WRL,2021-02-20,0.47
World,OWID_WRL,2021-02-21,0.49
World,OWID_WRL,2021-02-22,0.51
World,OWID_WRL,2021-02-23,0.55
World,OWID_WRL,2021-02-24,0.57
World,OWID_WRL,2021-02-25,0.6
World,OWID_WRL,2021-02-26,0.63
World,OWID_WRL,2021-02-27,0.66
World,OWID_WRL,2021-02-28,0.67
World,OWID_WRL,2021-03-01,0.69
World,OWID_WRL,2021-03-02,0.73
World,OWID_WRL,2021-03-03,0.76
World,OWID_WRL,2021-03-04,0.79
World,OWID_WRL,2021-03-05,0.82
World,OWID_WRL,2021-03-06,0.84
World,OWID_WRL,2021-03-07,0.86
World,OWID_WRL,2021-03-08,0.88
World,OWID_WRL,2021-03-09,0.91
World,OWID_WRL,2021-03-10,0.94
World,OWID_WRL,2021-03-11,0.97
World,OWID_WRL,2021-03-12,1.01
World,OWID_WRL,2021-03-13,1.05
World,OWID_WRL,2021-03-14,1.07
World,OWID_WRL,2021-03-15,1.1
World,OWID_WRL,2021-03-16,1.14
World,OWID_WRL,2021-03-17,1.19
World,OWID_WRL,2021-03-18,1.22
World,OWID_WRL,2021-03-19,1.26
World,OWID_WRL,2021-03-20,1.29
World,OWID_WRL,2021-03-21,1.32
World,OWID_WRL,2021-03-22,1.35
World,OWID_WRL,2021-03-23,1.38
World,OWID_WRL,2021-03-24,1.42
World,OWID_WRL,2021-03-25,1.46
World,OWID_WRL,2021-03-26,1.5
World,OWID_WRL,2021-03-27,1.53
World,OWID_WRL,2021-03-28,1.56
World,OWID_WRL,2021-03-29,1.61
World,OWID_WRL,2021-03-30,1.64
World,OWID_WRL,2021-03-31,1.69
World,OWID_WRL,2021-04-01,1.74
World,OWID_WRL,2021-04-02,1.79
World,OWID_WRL,2021-04-03,1.83
World,OWID_WRL,2021-04-04,1.87
World,OWID_WRL,2021-04-05,1.9
World,OWID_WRL,2021-04-06,1.94
World,OWID_WRL,2021-04-07,1.99
World,OWID_WRL,2021-04-08,2.06
World,OWID_WRL,2021-04-09,2.12
World,OWID_WRL,2021-04-10,2.18
World,OWID_WRL,2021-04-11,2.22
World,OWID_WRL,2021-04-12,2.27
World,OWID_WRL,2021-04-13,2.33
World,OWID_WRL,2021-04-14,2.39
World,OWID_WRL,2021-04-15,2.45
World,OWID_WRL,2021-04-16,2.52
World,OWID_WRL,2021-04-17,2.57
World,OWID_WRL,2021-04-18,2.63
World,OWID_WRL,2021-04-19,2.69
World,OWID_WRL,2021-04-20,2.75
World,OWID_WRL,2021-04-21,2.81
World,OWID_WRL,2021-04-22,2.89
World,OWID_WRL,2021-04-23,2.96
World,OWID_WRL,2021-04-24,3.01
World,OWID_WRL,2021-04-25,3.08
World,OWID_WRL,2021-04-26,3.15
World,OWID_WRL,2021-04-27,3.22
World,OWID_WRL,2021-04-28,3.3
World,OWID_WRL,2021-04-29,3.39
World,OWID_WRL,2021-04-30,3.47
World,OWID_WRL,2021-05-01,3.52
World,OWID_WRL,2021-05-02,3.57
World,OWID_WRL,2021-05-03,3.61
World,OWID_WRL,2021-05-04,3.69
World,OWID_WRL,2021-05-05,3.77
